SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
126,16.384,32,15,AODV,7.5
127,19.456,38,15,AODV,7.5
128,18.432,36,15,AODV,7.5
129,17.92,35,15,AODV,7.5
130,18.432,36,15,AODV,7.5
131,17.408,34,15,AODV,7.5
132,18.944,37,15,AODV,7.5
133,19.968,39,15,AODV,7.5
134,22.016,43,15,AODV,7.5
135,22.528,44,15,AODV,7.5
136,22.528,44,15,AODV,7.5
137,23.552,46,15,AODV,7.5
138,24.576,48,15,AODV,7.5
139,25.088,49,15,AODV,7.5
140,26.624,52,15,AODV,7.5
141,26.624,52,15,AODV,7.5
142,26.624,52,15,AODV,7.5
143,24.064,47,15,AODV,7.5
144,24.576,48,15,AODV,7.5
145,24.064,47,15,AODV,7.5
146,25.088,49,15,AODV,7.5
147,24.576,48,15,AODV,7.5
148,24.064,47,15,AODV,7.5
149,26.624,52,15,AODV,7.5
150,26.624,52,15,AODV,7.5
151,25.088,49,15,AODV,7.5
152,23.552,46,15,AODV,7.5
153,25.6,50,15,AODV,7.5
154,26.624,52,15,AODV,7.5
155,24.064,47,15,AODV,7.5
156,24.576,48,15,AODV,7.5
157,25.6,50,15,AODV,7.5
158,24.064,47,15,AODV,7.5
159,23.04,45,15,AODV,7.5
160,23.04,45,15,AODV,7.5
161,24.064,47,15,AODV,7.5
162,24.576,48,15,AODV,7.5
163,24.576,48,15,AODV,7.5
164,23.04,45,15,AODV,7.5
165,23.04,45,15,AODV,7.5
166,24.064,47,15,AODV,7.5
167,24.064,47,15,AODV,7.5
168,25.088,49,15,AODV,7.5
169,24.064,47,15,AODV,7.5
170,24.576,48,15,AODV,7.5
171,24.064,47,15,AODV,7.5
172,23.04,45,15,AODV,7.5
173,24.064,47,15,AODV,7.5
174,24.064,47,15,AODV,7.5
175,29.696,58,15,AODV,7.5
176,28.672,56,15,AODV,7.5
177,28.672,56,15,AODV,7.5
178,29.184,57,15,AODV,7.5
179,27.648,54,15,AODV,7.5
180,28.16,55,15,AODV,7.5
181,29.696,58,15,AODV,7.5
182,26.112,51,15,AODV,7.5
183,25.088,49,15,AODV,7.5
184,23.552,46,15,AODV,7.5
185,27.136,53,15,AODV,7.5
186,25.088,49,15,AODV,7.5
187,27.136,53,15,AODV,7.5
188,24.576,48,15,AODV,7.5
189,25.088,49,15,AODV,7.5
190,24.576,48,15,AODV,7.5
191,24.576,48,15,AODV,7.5
192,24.576,48,15,AODV,7.5
193,24.064,47,15,AODV,7.5
194,24.576,48,15,AODV,7.5
195,24.576,48,15,AODV,7.5
196,24.064,47,15,AODV,7.5
197,24.064,47,15,AODV,7.5
198,24.576,48,15,AODV,7.5
199,24.576,48,15,AODV,7.5
200,23.552,46,15,AODV,7.5
201,24.064,47,15,AODV,7.5
202,24.576,48,15,AODV,7.5
203,23.04,45,15,AODV,7.5
204,22.528,44,15,AODV,7.5
205,22.528,44,15,AODV,7.5
206,22.528,44,15,AODV,7.5
207,22.528,44,15,AODV,7.5
208,24.064,47,15,AODV,7.5
209,23.04,45,15,AODV,7.5
210,22.528,44,15,AODV,7.5
211,22.528,44,15,AODV,7.5
212,22.528,44,15,AODV,7.5
213,24.064,47,15,AODV,7.5
214,23.552,46,15,AODV,7.5
215,22.528,44,15,AODV,7.5
216,23.04,45,15,AODV,7.5
217,22.016,43,15,AODV,7.5
218,24.576,48,15,AODV,7.5
219,24.576,48,15,AODV,7.5
220,22.528,44,15,AODV,7.5
221,20.992,41,15,AODV,7.5
222,23.04,45,15,AODV,7.5
223,20.48,40,15,AODV,7.5
224,20.48,40,15,AODV,7.5
225,20.48,40,15,AODV,7.5
226,22.016,43,15,AODV,7.5
227,22.528,44,15,AODV,7.5
228,22.528,44,15,AODV,7.5
229,20.992,41,15,AODV,7.5
230,27.136,53,15,AODV,7.5
231,23.04,45,15,AODV,7.5
232,22.528,44,15,AODV,7.5
233,22.528,44,15,AODV,7.5
234,22.528,44,15,AODV,7.5
235,24.576,48,15,AODV,7.5
236,24.576,48,15,AODV,7.5
237,24.064,47,15,AODV,7.5
238,24.576,48,15,AODV,7.5
239,24.576,48,15,AODV,7.5
240,24.064,47,15,AODV,7.5
241,24.576,48,15,AODV,7.5
242,24.576,48,15,AODV,7.5
243,23.552,46,15,AODV,7.5
244,24.576,48,15,AODV,7.5
245,25.088,49,15,AODV,7.5
246,24.064,47,15,AODV,7.5
247,24.576,48,15,AODV,7.5
248,24.576,48,15,AODV,7.5
249,26.624,52,15,AODV,7.5
250,26.624,52,15,AODV,7.5
251,26.112,51,15,AODV,7.5
252,26.112,51,15,AODV,7.5
253,27.648,54,15,AODV,7.5
254,29.184,57,15,AODV,7.5
255,28.16,55,15,AODV,7.5
256,27.648,54,15,AODV,7.5
257,29.184,57,15,AODV,7.5
258,28.16,55,15,AODV,7.5
259,28.672,56,15,AODV,7.5
260,28.16,55,15,AODV,7.5
261,27.648,54,15,AODV,7.5
262,29.184,57,15,AODV,7.5
263,28.16,55,15,AODV,7.5
264,28.16,55,15,AODV,7.5
265,28.672,56,15,AODV,7.5
266,28.16,55,15,AODV,7.5
267,30.72,60,15,AODV,7.5
268,28.672,56,15,AODV,7.5
269,31.744,62,15,AODV,7.5
270,31.232,61,15,AODV,7.5
271,26.624,52,15,AODV,7.5
272,29.696,58,15,AODV,7.5
273,28.16,55,15,AODV,7.5
274,28.16,55,15,AODV,7.5
275,28.672,56,15,AODV,7.5
276,28.672,56,15,AODV,7.5
277,28.672,56,15,AODV,7.5
278,27.136,53,15,AODV,7.5
279,27.648,54,15,AODV,7.5
280,26.112,51,15,AODV,7.5
281,26.624,52,15,AODV,7.5
282,26.624,52,15,AODV,7.5
283,26.624,52,15,AODV,7.5
284,28.672,56,15,AODV,7.5
285,28.672,56,15,AODV,7.5
286,28.672,56,15,AODV,7.5
287,28.16,55,15,AODV,7.5
288,28.672,56,15,AODV,7.5
289,28.672,56,15,AODV,7.5
290,29.696,58,15,AODV,7.5
291,30.72,60,15,AODV,7.5
292,28.672,56,15,AODV,7.5
293,28.16,55,15,AODV,7.5
294,27.648,54,15,AODV,7.5
295,27.136,53,15,AODV,7.5
296,29.696,58,15,AODV,7.5
297,29.184,57,15,AODV,7.5
298,26.112,51,15,AODV,7.5
299,26.112,51,15,AODV,7.5
300,26.624,52,15,AODV,7.5
301,25.6,50,15,AODV,7.5
302,26.112,51,15,AODV,7.5
303,26.112,51,15,AODV,7.5
304,28.16,55,15,AODV,7.5
305,28.672,56,15,AODV,7.5
306,26.624,52,15,AODV,7.5
307,26.624,52,15,AODV,7.5
308,27.648,54,15,AODV,7.5
309,28.16,55,15,AODV,7.5
310,27.136,53,15,AODV,7.5
311,29.184,57,15,AODV,7.5
312,30.208,59,15,AODV,7.5
313,29.184,57,15,AODV,7.5
314,30.208,59,15,AODV,7.5
315,28.672,56,15,AODV,7.5
316,28.672,56,15,AODV,7.5
317,30.72,60,15,AODV,7.5
318,27.136,53,15,AODV,7.5
319,29.184,57,15,AODV,7.5
320,28.16,55,15,AODV,7.5
321,27.648,54,15,AODV,7.5
322,28.672,56,15,AODV,7.5
323,29.696,58,15,AODV,7.5
324,28.672,56,15,AODV,7.5
325,30.72,60,15,AODV,7.5
326,28.672,56,15,AODV,7.5
327,29.184,57,15,AODV,7.5
328,27.648,54,15,AODV,7.5
329,27.648,54,15,AODV,7.5
330,28.16,55,15,AODV,7.5
331,29.696,58,15,AODV,7.5
332,31.232,61,15,AODV,7.5
333,28.16,55,15,AODV,7.5
334,28.672,56,15,AODV,7.5
335,28.672,56,15,AODV,7.5
336,28.672,56,15,AODV,7.5
337,29.184,57,15,AODV,7.5
338,27.648,54,15,AODV,7.5
339,28.16,55,15,AODV,7.5
340,29.184,57,15,AODV,7.5
341,27.136,53,15,AODV,7.5
342,28.672,56,15,AODV,7.5
343,28.672,56,15,AODV,7.5
344,28.672,56,15,AODV,7.5
345,26.624,52,15,AODV,7.5
346,24.064,47,15,AODV,7.5
347,22.016,43,15,AODV,7.5
348,19.456,38,15,AODV,7.5
349,20.48,40,15,AODV,7.5
350,19.968,39,15,AODV,7.5
351,19.456,38,15,AODV,7.5
352,20.992,41,15,AODV,7.5
353,23.04,45,15,AODV,7.5
354,24.064,47,15,AODV,7.5
355,24.576,48,15,AODV,7.5
356,25.088,49,15,AODV,7.5
357,24.064,47,15,AODV,7.5
358,27.648,54,15,AODV,7.5
359,27.648,54,15,AODV,7.5
360,28.672,56,15,AODV,7.5
361,28.16,55,15,AODV,7.5
362,29.184,57,15,AODV,7.5
363,28.16,55,15,AODV,7.5
364,28.16,55,15,AODV,7.5
365,28.672,56,15,AODV,7.5
366,27.648,54,15,AODV,7.5
367,27.648,54,15,AODV,7.5
368,28.16,55,15,AODV,7.5
369,29.184,57,15,AODV,7.5
370,28.16,55,15,AODV,7.5
371,28.672,56,15,AODV,7.5
372,28.16,55,15,AODV,7.5
373,25.6,50,15,AODV,7.5
374,26.624,52,15,AODV,7.5
375,29.184,57,15,AODV,7.5
376,28.16,55,15,AODV,7.5
377,28.672,56,15,AODV,7.5
378,28.16,55,15,AODV,7.5
379,28.672,56,15,AODV,7.5
380,28.16,55,15,AODV,7.5
381,28.672,56,15,AODV,7.5
382,28.672,56,15,AODV,7.5
383,30.208,59,15,AODV,7.5
384,30.72,60,15,AODV,7.5
385,30.72,60,15,AODV,7.5
386,30.72,60,15,AODV,7.5
387,30.72,60,15,AODV,7.5
388,30.72,60,15,AODV,7.5
389,30.72,60,15,AODV,7.5
390,29.184,57,15,AODV,7.5
391,28.672,56,15,AODV,7.5
392,30.72,60,15,AODV,7.5
393,29.696,58,15,AODV,7.5
394,29.184,57,15,AODV,7.5
395,28.672,56,15,AODV,7.5
396,28.672,56,15,AODV,7.5
397,30.208,59,15,AODV,7.5
398,29.696,58,15,AODV,7.5
399,26.624,52,15,AODV,7.5
400,26.624,52,15,AODV,7.5
401,26.112,51,15,AODV,7.5
402,26.112,51,15,AODV,7.5
403,26.624,52,15,AODV,7.5
404,25.6,50,15,AODV,7.5
405,24.064,47,15,AODV,7.5
406,25.6,50,15,AODV,7.5
407,26.624,52,15,AODV,7.5
408,26.624,52,15,AODV,7.5
409,26.112,51,15,AODV,7.5
410,25.088,49,15,AODV,7.5
411,26.112,51,15,AODV,7.5
412,27.136,53,15,AODV,7.5
413,26.624,52,15,AODV,7.5
414,26.624,52,15,AODV,7.5
415,26.112,51,15,AODV,7.5
416,26.624,52,15,AODV,7.5
417,26.624,52,15,AODV,7.5
418,25.6,50,15,AODV,7.5
419,27.136,53,15,AODV,7.5
420,26.112,51,15,AODV,7.5
421,26.624,52,15,AODV,7.5
422,27.136,53,15,AODV,7.5
423,26.112,51,15,AODV,7.5
424,26.624,52,15,AODV,7.5
425,26.624,52,15,AODV,7.5
426,26.624,52,15,AODV,7.5
427,26.624,52,15,AODV,7.5
428,26.624,52,15,AODV,7.5
429,26.624,52,15,AODV,7.5
430,26.112,51,15,AODV,7.5
431,26.624,52,15,AODV,7.5
432,26.624,52,15,AODV,7.5
433,25.6,50,15,AODV,7.5
434,25.6,50,15,AODV,7.5
435,23.552,46,15,AODV,7.5
436,24.064,47,15,AODV,7.5
437,23.04,45,15,AODV,7.5
438,24.576,48,15,AODV,7.5
439,24.064,47,15,AODV,7.5
440,24.576,48,15,AODV,7.5
441,24.576,48,15,AODV,7.5
442,24.576,48,15,AODV,7.5
443,24.576,48,15,AODV,7.5
444,24.064,47,15,AODV,7.5
445,24.576,48,15,AODV,7.5
446,23.04,45,15,AODV,7.5
447,24.576,48,15,AODV,7.5
448,24.576,48,15,AODV,7.5
449,23.552,46,15,AODV,7.5
450,25.6,50,15,AODV,7.5
451,23.04,45,15,AODV,7.5
452,23.04,45,15,AODV,7.5
453,22.016,43,15,AODV,7.5
454,22.528,44,15,AODV,7.5
455,23.04,45,15,AODV,7.5
456,22.528,44,15,AODV,7.5
457,22.528,44,15,AODV,7.5
458,22.528,44,15,AODV,7.5
459,22.016,43,15,AODV,7.5
460,22.528,44,15,AODV,7.5
461,20.992,41,15,AODV,7.5
462,24.064,47,15,AODV,7.5
463,20.992,41,15,AODV,7.5
464,21.504,42,15,AODV,7.5
465,22.528,44,15,AODV,7.5
466,22.016,43,15,AODV,7.5
467,22.528,44,15,AODV,7.5
468,22.528,44,15,AODV,7.5
469,22.528,44,15,AODV,7.5
470,22.016,43,15,AODV,7.5
471,23.04,45,15,AODV,7.5
472,21.504,42,15,AODV,7.5
473,20.48,40,15,AODV,7.5
474,22.528,44,15,AODV,7.5
475,22.528,44,15,AODV,7.5
476,22.528,44,15,AODV,7.5
477,22.528,44,15,AODV,7.5
478,22.016,43,15,AODV,7.5
479,22.528,44,15,AODV,7.5
480,22.528,44,15,AODV,7.5
481,22.528,44,15,AODV,7.5
482,22.528,44,15,AODV,7.5
483,22.528,44,15,AODV,7.5
484,21.504,42,15,AODV,7.5
485,22.528,44,15,AODV,7.5
486,20.992,41,15,AODV,7.5
487,20.48,40,15,AODV,7.5
488,20.48,40,15,AODV,7.5
489,19.456,38,15,AODV,7.5
490,20.992,41,15,AODV,7.5
491,20.48,40,15,AODV,7.5
492,20.48,40,15,AODV,7.5
493,20.48,40,15,AODV,7.5
494,20.48,40,15,AODV,7.5
495,20.48,40,15,AODV,7.5
496,20.48,40,15,AODV,7.5
497,20.48,40,15,AODV,7.5
498,20.48,40,15,AODV,7.5
499,20.48,40,15,AODV,7.5
500,19.968,39,15,AODV,7.5
501,18.944,37,15,AODV,7.5
502,18.432,36,15,AODV,7.5
503,18.432,36,15,AODV,7.5
504,19.456,38,15,AODV,7.5
505,19.968,39,15,AODV,7.5
506,19.456,38,15,AODV,7.5
507,19.456,38,15,AODV,7.5
508,20.48,40,15,AODV,7.5
509,20.48,40,15,AODV,7.5
510,20.48,40,15,AODV,7.5
511,20.48,40,15,AODV,7.5
512,19.968,39,15,AODV,7.5
513,20.48,40,15,AODV,7.5
514,19.456,38,15,AODV,7.5
515,23.04,45,15,AODV,7.5
516,23.04,45,15,AODV,7.5
517,22.528,44,15,AODV,7.5
518,22.528,44,15,AODV,7.5
519,22.528,44,15,AODV,7.5
520,22.528,44,15,AODV,7.5
521,22.528,44,15,AODV,7.5
522,22.016,43,15,AODV,7.5
523,22.016,43,15,AODV,7.5
524,22.528,44,15,AODV,7.5
525,22.528,44,15,AODV,7.5
526,22.528,44,15,AODV,7.5
527,23.04,45,15,AODV,7.5
528,19.968,39,15,AODV,7.5
529,24.064,47,15,AODV,7.5
530,22.016,43,15,AODV,7.5
531,22.528,44,15,AODV,7.5
532,21.504,42,15,AODV,7.5
533,20.992,41,15,AODV,7.5
534,22.528,44,15,AODV,7.5
535,22.016,43,15,AODV,7.5
536,20.48,40,15,AODV,7.5
537,19.456,38,15,AODV,7.5
538,19.968,39,15,AODV,7.5
539,19.456,38,15,AODV,7.5
540,20.48,40,15,AODV,7.5
541,19.968,39,15,AODV,7.5
542,20.992,41,15,AODV,7.5
543,20.48,40,15,AODV,7.5
544,19.968,39,15,AODV,7.5
545,19.968,39,15,AODV,7.5
546,20.992,41,15,AODV,7.5
547,20.48,40,15,AODV,7.5
548,20.48,40,15,AODV,7.5
549,20.48,40,15,AODV,7.5
550,20.48,40,15,AODV,7.5
551,20.48,40,15,AODV,7.5
552,20.48,40,15,AODV,7.5
553,19.968,39,15,AODV,7.5
554,20.48,40,15,AODV,7.5
555,20.48,40,15,AODV,7.5
556,20.48,40,15,AODV,7.5
557,20.48,40,15,AODV,7.5
558,20.48,40,15,AODV,7.5
559,19.968,39,15,AODV,7.5
560,18.944,37,15,AODV,7.5
561,21.504,42,15,AODV,7.5
562,20.48,40,15,AODV,7.5
563,20.48,40,15,AODV,7.5
564,19.968,39,15,AODV,7.5
565,19.456,38,15,AODV,7.5
566,19.968,39,15,AODV,7.5
567,20.48,40,15,AODV,7.5
568,20.992,41,15,AODV,7.5
569,20.48,40,15,AODV,7.5
570,19.968,39,15,AODV,7.5
571,20.48,40,15,AODV,7.5
572,20.48,40,15,AODV,7.5
573,19.968,39,15,AODV,7.5
574,20.48,40,15,AODV,7.5
575,20.48,40,15,AODV,7.5
576,20.48,40,15,AODV,7.5
577,20.48,40,15,AODV,7.5
578,20.48,40,15,AODV,7.5
579,20.48,40,15,AODV,7.5
580,20.48,40,15,AODV,7.5
581,19.456,38,15,AODV,7.5
582,21.504,42,15,AODV,7.5
583,18.432,36,15,AODV,7.5
584,18.432,36,15,AODV,7.5
585,18.944,37,15,AODV,7.5
586,17.92,35,15,AODV,7.5
587,18.432,36,15,AODV,7.5
588,18.432,36,15,AODV,7.5
589,18.432,36,15,AODV,7.5
590,18.432,36,15,AODV,7.5
591,17.92,35,15,AODV,7.5
592,18.944,37,15,AODV,7.5
593,17.408,34,15,AODV,7.5
594,18.944,37,15,AODV,7.5
595,20.48,40,15,AODV,7.5
596,20.48,40,15,AODV,7.5
597,20.48,40,15,AODV,7.5
598,20.48,40,15,AODV,7.5
599,20.48,40,15,AODV,7.5
600,18.432,36,15,AODV,7.5
601,18.432,36,15,AODV,7.5
602,17.92,35,15,AODV,7.5
603,18.944,37,15,AODV,7.5
604,18.944,37,15,AODV,7.5
605,18.432,36,15,AODV,7.5
606,18.432,36,15,AODV,7.5
607,18.432,36,15,AODV,7.5
608,17.92,35,15,AODV,7.5
609,18.944,37,15,AODV,7.5
610,18.432,36,15,AODV,7.5
611,18.432,36,15,AODV,7.5
612,18.432,36,15,AODV,7.5
613,17.92,35,15,AODV,7.5
614,18.432,36,15,AODV,7.5
615,18.432,36,15,AODV,7.5
616,18.432,36,15,AODV,7.5
617,17.92,35,15,AODV,7.5
618,18.432,36,15,AODV,7.5
619,17.92,35,15,AODV,7.5
620,17.92,35,15,AODV,7.5
621,19.456,38,15,AODV,7.5
622,20.48,40,15,AODV,7.5
623,19.456,38,15,AODV,7.5
624,19.968,39,15,AODV,7.5
625,19.968,39,15,AODV,7.5
626,19.968,39,15,AODV,7.5
627,20.48,40,15,AODV,7.5
628,20.48,40,15,AODV,7.5
629,19.968,39,15,AODV,7.5
630,20.48,40,15,AODV,7.5
631,18.944,37,15,AODV,7.5
632,20.992,41,15,AODV,7.5
633,18.432,36,15,AODV,7.5
634,18.944,37,15,AODV,7.5
635,17.92,35,15,AODV,7.5
636,18.432,36,15,AODV,7.5
637,18.432,36,15,AODV,7.5
638,18.432,36,15,AODV,7.5
639,18.432,36,15,AODV,7.5
640,18.944,37,15,AODV,7.5
641,18.432,36,15,AODV,7.5
642,18.432,36,15,AODV,7.5
643,18.432,36,15,AODV,7.5
644,18.432,36,15,AODV,7.5
645,18.432,36,15,AODV,7.5
646,18.432,36,15,AODV,7.5
647,16.384,32,15,AODV,7.5
648,18.432,36,15,AODV,7.5
649,18.432,36,15,AODV,7.5
650,18.432,36,15,AODV,7.5
651,18.944,37,15,AODV,7.5
652,20.48,40,15,AODV,7.5
653,19.968,39,15,AODV,7.5
654,19.968,39,15,AODV,7.5
655,19.968,39,15,AODV,7.5
656,20.48,40,15,AODV,7.5
657,20.48,40,15,AODV,7.5
658,20.48,40,15,AODV,7.5
659,22.528,44,15,AODV,7.5
660,22.528,44,15,AODV,7.5
661,22.528,44,15,AODV,7.5
662,22.528,44,15,AODV,7.5
663,23.04,45,15,AODV,7.5
664,22.016,43,15,AODV,7.5
665,20.48,40,15,AODV,7.5
666,20.992,41,15,AODV,7.5
667,20.48,40,15,AODV,7.5
668,20.48,40,15,AODV,7.5
669,20.48,40,15,AODV,7.5
670,20.48,40,15,AODV,7.5
671,18.432,36,15,AODV,7.5
672,17.408,34,15,AODV,7.5
673,15.872,31,15,AODV,7.5
674,14.848,29,15,AODV,7.5
675,16.896,33,15,AODV,7.5
676,16.384,32,15,AODV,7.5
677,16.896,33,15,AODV,7.5
678,15.872,31,15,AODV,7.5
679,16.384,32,15,AODV,7.5
680,16.384,32,15,AODV,7.5
681,15.872,31,15,AODV,7.5
682,16.384,32,15,AODV,7.5
683,15.872,31,15,AODV,7.5
684,16.896,33,15,AODV,7.5
685,17.92,35,15,AODV,7.5
686,16.384,32,15,AODV,7.5
687,17.408,34,15,AODV,7.5
688,16.896,33,15,AODV,7.5
689,16.384,32,15,AODV,7.5
690,16.384,32,15,AODV,7.5
691,16.896,33,15,AODV,7.5
692,15.872,31,15,AODV,7.5
693,16.384,32,15,AODV,7.5
694,16.384,32,15,AODV,7.5
695,16.384,32,15,AODV,7.5
696,16.384,32,15,AODV,7.5
697,16.384,32,15,AODV,7.5
698,15.872,31,15,AODV,7.5
699,16.384,32,15,AODV,7.5
700,15.872,31,15,AODV,7.5
701,16.384,32,15,AODV,7.5
702,16.384,32,15,AODV,7.5
703,16.896,33,15,AODV,7.5
704,15.872,31,15,AODV,7.5
705,16.384,32,15,AODV,7.5
706,16.384,32,15,AODV,7.5
707,16.384,32,15,AODV,7.5
708,16.384,32,15,AODV,7.5
709,16.896,33,15,AODV,7.5
710,18.432,36,15,AODV,7.5
711,18.432,36,15,AODV,7.5
712,17.92,35,15,AODV,7.5
713,17.92,35,15,AODV,7.5
714,18.432,36,15,AODV,7.5
715,18.944,37,15,AODV,7.5
716,20.48,40,15,AODV,7.5
717,20.48,40,15,AODV,7.5
718,20.48,40,15,AODV,7.5
719,20.48,40,15,AODV,7.5
720,19.968,39,15,AODV,7.5
721,20.48,40,15,AODV,7.5
722,19.968,39,15,AODV,7.5
723,20.992,41,15,AODV,7.5
724,20.992,41,15,AODV,7.5
725,22.528,44,15,AODV,7.5
726,22.528,44,15,AODV,7.5
727,22.528,44,15,AODV,7.5
728,22.528,44,15,AODV,7.5
729,22.016,43,15,AODV,7.5
730,22.528,44,15,AODV,7.5
731,22.528,44,15,AODV,7.5
732,22.016,43,15,AODV,7.5
733,22.528,44,15,AODV,7.5
734,22.528,44,15,AODV,7.5
735,22.528,44,15,AODV,7.5
736,22.528,44,15,AODV,7.5
737,22.016,43,15,AODV,7.5
738,21.504,42,15,AODV,7.5
739,22.528,44,15,AODV,7.5
740,22.528,44,15,AODV,7.5
741,22.528,44,15,AODV,7.5
742,23.04,45,15,AODV,7.5
743,21.504,42,15,AODV,7.5
744,21.504,42,15,AODV,7.5
745,23.552,46,15,AODV,7.5
746,21.504,42,15,AODV,7.5
747,22.528,44,15,AODV,7.5
748,20.48,40,15,AODV,7.5
749,20.48,40,15,AODV,7.5
750,19.456,38,15,AODV,7.5
751,21.504,42,15,AODV,7.5
752,20.992,41,15,AODV,7.5
753,19.456,38,15,AODV,7.5
754,19.968,39,15,AODV,7.5
755,18.944,37,15,AODV,7.5
756,17.92,35,15,AODV,7.5
757,18.432,36,15,AODV,7.5
758,18.432,36,15,AODV,7.5
759,18.944,37,15,AODV,7.5
760,18.944,37,15,AODV,7.5
761,20.48,40,15,AODV,7.5
762,19.968,39,15,AODV,7.5
763,19.968,39,15,AODV,7.5
764,17.92,35,15,AODV,7.5
765,20.48,40,15,AODV,7.5
766,20.992,41,15,AODV,7.5
767,19.968,39,15,AODV,7.5
768,20.48,40,15,AODV,7.5
769,20.48,40,15,AODV,7.5
770,20.48,40,15,AODV,7.5
771,19.968,39,15,AODV,7.5
772,19.456,38,15,AODV,7.5
773,20.48,40,15,AODV,7.5
774,20.992,41,15,AODV,7.5
775,18.944,37,15,AODV,7.5
776,20.48,40,15,AODV,7.5
777,19.456,38,15,AODV,7.5
778,19.456,38,15,AODV,7.5
779,19.968,39,15,AODV,7.5
780,20.992,41,15,AODV,7.5
781,19.968,39,15,AODV,7.5
782,20.48,40,15,AODV,7.5
